dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1546246800,2018-12-31 09:00:00 +0000 UTC,4671654,,,,279.19,279.15,279.25,1011,,,96,3,241,0.44,,,,,,,,90,500,Rain,light rain,10n
1546246800,2018-12-31 09:00:00 +0000 UTC,4671654,,,,279.19,279.15,279.25,1011,,,96,3,241,0.44,,,,,,,,90,701,Mist,mist,50n
1546246800,2018-12-31 09:00:00 +0000 UTC,4671654,,,,279.19,279.15,279.25,1011,,,96,3,241,0.44,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1546250400,2018-12-31 10:00:00 +0000 UTC,4671654,,,,279.31,279.15,279.85,1011,,,96,1,210,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n
1546250400,2018-12-31 10:00:00 +0000 UTC,4671654,,,,279.31,279.15,279.85,1011,,,96,1,210,,,,,,,,,90,701,Mist,mist,50n
1546254000,2018-12-31 11:00:00 +0000 UTC,4671654,,,,279.32,279.15,279.85,1011,,,96,1,250,,,,,,,,,90,701,Mist,mist,50n
1546257600,2018-12-31 12:00:00 +0000 UTC,4671654,,,,279.31,278.85,280.15,1011,,,92,4,254,,,,,,,,,40,802,Clouds,scattered clouds,03n
1546261200,2018-12-31 13:00:00 +0000 UTC,4671654,,,,278.64,278.15,279.85,1012,,,92,4,254,,,,,,,,,1,800,Clear,sky is clear,01n
1546264800,2018-12-31 14:00:00 +0000 UTC,4671654,,,,277.88,277.55,278.65,1013,,,92,4,267,,,,,,,,,1,800,Clear,sky is clear,01d
1546268400,2018-12-31 15:00:00 +0000 UTC,4671654,,,,278.64,277.05,279.65,1014,,,92,4,267,,,,,,,,,1,800,Clear,sky is clear,01d
1546272000,2018-12-31 16:00:00 +0000 UTC,4671654,,,,280.28,278.75,281.45,1014,,,92,4,267,,,,,,,,,1,800,Clear,sky is clear,01d
1546275600,2018-12-31 17:00:00 +0000 UTC,4671654,,,,282.4,280.95,283.95,1014,,,86,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1546279200,2018-12-31 18:00:00 +0000 UTC,4671654,,,,285.66,283.15,287.55,1012,,,64,5,268,,,,,,,,,1,800,Clear,sky is clear,01d
1546282800,2018-12-31 19:00:00 +0000 UTC,4671654,,,,287.17,285.35,289.25,1012,,,49,3,240,,,,,,,,,1,800,Clear,sky is clear,01d
1546286400,2018-12-31 20:00:00 +0000 UTC,4671654,,,,288.32,286.45,289.85,1012,,,45,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1546290000,2018-12-31 21:00:00 +0000 UTC,4671654,,,,288.7,287.05,290.35,1012,,,41,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1546293600,2018-12-31 22:00:00 +0000 UTC,4671654,,,,289.42,288.15,290.65,1013,,,44,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1546297200,2018-12-31 23:00:00 +0000 UTC,4671654,,,,288.63,287.05,290.05,1013,,,55,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1546300800,2019-01-01 00:00:00 +0000 UTC,4671654,,,,286.46,284.25,288.15,1014,,,66,2,279,,,,,,,,,1,800,Clear,sky is clear,01n
1546300800,2019-01-01 00:00:00 +0000 UTC,4671654,,,,286.46,284.25,288.15,1014,,,66,2,279,,,,,,,,,1,800,Clear,sky is clear,01n
1546304400,2019-01-01 01:00:00 +0000 UTC,4671654,,,,285.07,284.25,285.95,1015,,,77,2,279,,,,,,,,,1,800,Clear,sky is clear,01n
1546308000,2019-01-01 02:00:00 +0000 UTC,4671654,,,,283.41,282.15,285.05,1016,,,80,1,212,,,,,,,,,1,800,Clear,sky is clear,01n
1546311600,2019-01-01 03:00:00 +0000 UTC,4671654,,,,282.56,280.35,284.75,1016,,,86,1,212,,,,,,,,,1,800,Clear,sky is clear,01n
1546315200,2019-01-01 04:00:00 +0000 UTC,4671654,,,,281.81,280.35,283.75,1017,,,86,1,212,,,,,,,,,1,800,Clear,sky is clear,01n
1546318800,2019-01-01 05:00:00 +0000 UTC,4671654,,,,281.02,278.75,285.15,1018,,,86,1,194,,,,,,,,,1,701,Mist,mist,50n
1546322400,2019-01-01 06:00:00 +0000 UTC,4671654,,,,279.75,277.15,283.75,1018,,,89,1,194,,,,,,,,,1,701,Mist,mist,50n
1546322400,2019-01-01 06:00:00 +0000 UTC,4671654,,,,279.75,277.15,283.75,1018,,,89,1,194,,,,,,,,,1,741,Fog,fog,50n
1546326000,2019-01-01 07:00:00 +0000 UTC,4671654,,,,278.29,275.35,282.15,1018,,,88,1,194,,,,,,,,,1,701,Mist,mist,50n
1546326000,2019-01-01 07:00:00 +0000 UTC,4671654,,,,278.29,275.35,282.15,1018,,,88,1,194,,,,,,,,,1,741,Fog,fog,50n
1546329600,2019-01-01 08:00:00 +0000 UTC,4671654,,,,278.4,276.15,280.75,1018,,,88,1,0,,,,,,,,,1,701,Mist,mist,50n
1546329600,2019-01-01 08:00:00 +0000 UTC,4671654,,,,278.4,276.15,280.75,1018,,,88,1,0,,,,,,,,,1,741,Fog,fog,50n
1546333200,2019-01-01 09:00:00 +0000 UTC,4671654,,,,278.07,275.35,280.95,1019,,,73,1,350,,,,,,,,,1,741,Fog,fog,50n
1546333200,2019-01-01 09:00:00 +0000 UTC,4671654,,,,278.07,275.35,280.95,1019,,,73,1,350,,,,,,,,,1,701,Mist,mist,50n
1546336800,2019-01-01 10:00:00 +0000 UTC,4671654,,,,278.09,275.35,280.35,1019,,,68,4,360,,,,,,,,,1,701,Mist,mist,50n
1546340400,2019-01-01 11:00:00 +0000 UTC,4671654,,,,278.15,278.15,278.15,1019,,,80,7,360,,,,,,,,,1,800,Clear,sky is clear,01n
1546344000,2019-01-01 12:00:00 +0000 UTC,4671654,,,,278.18,277.05,278.75,1020,,,75,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1546347600,2019-01-01 13:00:00 +0000 UTC,4671654,,,,277.34,276.15,278.15,1022,,,82,1,340,,,,,,,,,1,800,Clear,sky is clear,01n
1546351200,2019-01-01 14:00:00 +0000 UTC,4671654,,,,277.45,276.65,278.15,1023,,,85,2,340,,,,,,,,,1,701,Mist,mist,50d
1546354800,2019-01-01 15:00:00 +0000 UTC,4671654,,,,278.11,277.35,278.75,1024,,,78,2,360,0.25,,,,,,,,90,500,Rain,light rain,10d
1546354800,2019-01-01 15:00:00 +0000 UTC,4671654,,,,278.11,277.35,278.75,1024,,,78,2,360,0.25,,,,,,,,90,701,Mist,mist,50d
1546358400,2019-01-01 16:00:00 +0000 UTC,4671654,,,,278.56,277.85,279.25,1025,,,79,3,10,,,,,,,,,90,701,Mist,mist,50d
1546362000,2019-01-01 17:00:00 +0000 UTC,4671654,,,,279.26,278.15,280.15,1026,,,76,3,10,,,,,,,,,90,701,Mist,mist,50d
1546365600,2019-01-01 18:00:00 +0000 UTC,4671654,,,,279.96,278.45,281.45,1025,,,73,3,360,,,,,,,,,90,701,Mist,mist,50d
1546369200,2019-01-01 19:00:00 +0000 UTC,4671654,,,,279.98,278.15,281.15,1023,,,73,4,10,,,,,,,,,90,701,Mist,mist,50d
1546372800,2019-01-01 20:00:00 +0000 UTC,4671654,,,,279.9,278.15,282.05,1023,,,76,4,360,,,,,,,,,90,701,Mist,mist,50d
1546376400,2019-01-01 21:00:00 +0000 UTC,4671654,,,,279.68,278.15,282.15,1022,,,76,5,10,,,,,,,,,90,701,Mist,mist,50d
1546380000,2019-01-01 22:00:00 +0000 UTC,4671654,,,,279.41,278.05,280.95,1023,,,76,3,10,,,,,,,,,90,701,Mist,mist,50d
1546383600,2019-01-01 23:00:00 +0000 UTC,4671654,,,,278.81,277.25,279.85,1023,,,78,4,360,,,,,,,,,90,701,Mist,mist,50d
1546387200,2019-01-02 00:00:00 +0000 UTC,4671654,,,,278.4,276.65,279.25,1024,,,78,2,350,,,,,,,,,90,804,Clouds,overcast clouds,04n
1546390800,2019-01-02 01:00:00 +0000 UTC,4671654,,,,278.4,276.65,279.25,1025,,,75,2,350,,,,,,,,,90,804,Clouds,overcast clouds,04n
1546394400,2019-01-02 02:00:00 +0000 UTC,4671654,,,,278.24,276.25,279.25,1025,,,79,3,360,,,,,,,,,90,701,Mist,mist,50n
1546398000,2019-01-02 03:00:00 +0000 UTC,4671654,,,,277.93,276.15,279.25,1025,,,79,2,340,,,,,,,,,90,701,Mist,mist,50n
1546401600,2019-01-02 04:00:00 +0000 UTC,4671654,,,,277.93,276.15,279.25,1025,,,75,2,350,,,,,,,,,90,701,Mist,mist,50n
1546405200,2019-01-02 05:00:00 +0000 UTC,4671654,,,,277.64,275.95,278.75,1024,,,75,3,340,,,,,,,,,90,701,Mist,mist,50n
1546408800,2019-01-02 06:00:00 +0000 UTC,4671654,,,,277.48,275.65,278.75,1023,,,79,3,350,,,,,,,,,90,701,Mist,mist,50n
1546412400,2019-01-02 07:00:00 +0000 UTC,4671654,,,,277.01,275.35,278.75,1024,,,79,2,340,,,,,,,,,90,701,Mist,mist,50n
1546412400,2019-01-02 07:00:00 +0000 UTC,4671654,,,,277.01,275.35,278.75,1024,,,79,2,340,,,,,,,,,90,500,Rain,light rain,10n
1546416000,2019-01-02 08:00:00 +0000 UTC,4671654,,,,276.76,275.15,278.15,1024,,,79,4,330,,,,,,,,,90,701,Mist,mist,50n
1546416000,2019-01-02 08:00:00 +0000 UTC,4671654,,,,276.76,275.15,278.15,1024,,,79,4,330,,,,,,,,,90,500,Rain,light rain,10n
1546419600,2019-01-02 09:00:00 +0000 UTC,4671654,,,,276.42,275.25,277.15,1024,,,82,2,0,0.51,,,,,,,,90,501,Rain,moderate rain,10n
1546419600,2019-01-02 09:00:00 +0000 UTC,4671654,,,,276.42,275.25,277.15,1024,,,82,2,0,0.51,,,,,,,,90,701,Mist,mist,50n
1546423200,2019-01-02 10:00:00 +0000 UTC,4671654,,,,276.02,274.75,277.05,1023,,,88,3,340,2.03,,,,,,,,90,501,Rain,moderate rain,10n
1546423200,2019-01-02 10:00:00 +0000 UTC,4671654,,,,276.02,274.75,277.05,1023,,,88,3,340,2.03,,,,,,,,90,701,Mist,mist,50n
1546426800,2019-01-02 11:00:00 +0000 UTC,4671654,,,,275.38,274.25,276.15,1022,,,89,3,0,4.19,,,,,,,,90,502,Rain,heavy intensity rain,10n
1546426800,2019-01-02 11:00:00 +0000 UTC,4671654,,,,275.38,274.25,276.15,1022,,,89,3,0,4.19,,,,,,,,90,701,Mist,mist,50n
1546426800,2019-01-02 11:00:00 +0000 UTC,4671654,,,,275.38,274.25,276.15,1022,,,89,3,0,4.19,,,,,,,,90,600,Snow,light snow,13n
1546430400,2019-01-02 12:00:00 +0000 UTC,4671654,,,,275.47,274.25,276.45,1022,,,92,3,350,5.13,,,,,,,,90,502,Rain,heavy intensity rain,10n
1546430400,2019-01-02 12:00:00 +0000 UTC,4671654,,,,275.47,274.25,276.45,1022,,,92,3,350,5.13,,,,,,,,90,701,Mist,mist,50n
1546434000,2019-01-02 13:00:00 +0000 UTC,4671654,,,,275.58,274.65,276.15,1022,,,88,2,20,1.97,,,,,,,,90,501,Rain,moderate rain,10n
1546434000,2019-01-02 13:00:00 +0000 UTC,4671654,,,,275.58,274.65,276.15,1022,,,88,2,20,1.97,,,,,,,,90,701,Mist,mist,50n
1546434000,2019-01-02 13:00:00 +0000 UTC,4671654,,,,275.58,274.65,276.15,1022,,,88,2,20,1.97,,,,,,,,90,600,Snow,light snow,13n
1546437600,2019-01-02 14:00:00 +0000 UTC,4671654,,,,275.57,274.65,276.15,1022,,,92,2,0,1.07,,,,,,,,90,501,Rain,moderate rain,10d
1546437600,2019-01-02 14:00:00 +0000 UTC,4671654,,,,275.57,274.65,276.15,1022,,,92,2,0,1.07,,,,,,,,90,701,Mist,mist,50d
1546441200,2019-01-02 15:00:00 +0000 UTC,4671654,,,,275.92,274.85,276.45,1023,,,92,2,360,2.54,,,,,,,,90,501,Rain,moderate rain,10d
1546441200,2019-01-02 15:00:00 +0000 UTC,4671654,,,,275.92,274.85,276.45,1023,,,92,2,360,2.54,,,,,,,,90,701,Mist,mist,50d
1546444800,2019-01-02 16:00:00 +0000 UTC,4671654,,,,275.91,274.75,276.45,1024,,,92,5,6,2.45,,,,,,,,90,501,Rain,moderate rain,10d
1546444800,2019-01-02 16:00:00 +0000 UTC,4671654,,,,275.91,274.75,276.45,1024,,,92,5,6,2.45,,,,,,,,90,701,Mist,mist,50d
1546448400,2019-01-02 17:00:00 +0000 UTC,4671654,,,,276.07,274.85,277.15,1023,,,88,3,330,2.39,,,,,,,,90,501,Rain,moderate rain,10d
1546448400,2019-01-02 17:00:00 +0000 UTC,4671654,,,,276.07,274.85,277.15,1023,,,88,3,330,2.39,,,,,,,,90,701,Mist,mist,50d
1546448400,2019-01-02 17:00:00 +0000 UTC,4671654,,,,276.07,274.85,277.15,1023,,,88,3,330,2.39,,,,,,,,90,600,Snow,light snow,13d
1546452000,2019-01-02 18:00:00 +0000 UTC,4671654,,,,275.88,274.65,277.15,1022,,,88,3,350,1.53,,,,,,,,90,501,Rain,moderate rain,10d
1546452000,2019-01-02 18:00:00 +0000 UTC,4671654,,,,275.88,274.65,277.15,1022,,,88,3,350,1.53,,,,,,,,90,701,Mist,mist,50d
1546452000,2019-01-02 18:00:00 +0000 UTC,4671654,,,,275.88,274.65,277.15,1022,,,88,3,350,1.53,,,,,,,,90,602,Snow,heavy snow,13d
1546455600,2019-01-02 19:00:00 +0000 UTC,4671654,,,,275.93,274.85,277.15,1021,,,92,2,350,2.19,,,,,,,,90,501,Rain,moderate rain,10d
1546455600,2019-01-02 19:00:00 +0000 UTC,4671654,,,,275.93,274.85,277.15,1021,,,92,2,350,2.19,,,,,,,,90,701,Mist,mist,50d
1546455600,2019-01-02 19:00:00 +0000 UTC,4671654,,,,275.93,274.85,277.15,1021,,,92,2,350,2.19,,,,,,,,90,600,Snow,light snow,13d
1546459200,2019-01-02 20:00:00 +0000 UTC,4671654,,,,276.2,275.25,277.15,1019,,,92,2,330,1.98,,,,,,,,90,501,Rain,moderate rain,10d
1546459200,2019-01-02 20:00:00 +0000 UTC,4671654,,,,276.2,275.25,277.15,1019,,,92,2,330,1.98,,,,,,,,90,701,Mist,mist,50d
1546462800,2019-01-02 21:00:00 +0000 UTC,4671654,,,,275.74,274.95,276.45,1019,,,92,2,0,3.5,,,,,,,,90,502,Rain,heavy intensity rain,10d
1546462800,2019-01-02 21:00:00 +0000 UTC,4671654,,,,275.74,274.95,276.45,1019,,,92,2,0,3.5,,,,,,,,90,701,Mist,mist,50d
1546462800,2019-01-02 21:00:00 +0000 UTC,4671654,,,,275.74,274.95,276.45,1019,,,92,2,0,3.5,,,,,,,,90,600,Snow,light snow,13d
1546466400,2019-01-02 22:00:00 +0000 UTC,4671654,,,,275.79,275.15,276.45,1019,,,92,1,0,4.93,,,,,,,,90,502,Rain,heavy intensity rain,10d
1546466400,2019-01-02 22:00:00 +0000 UTC,4671654,,,,275.79,275.15,276.45,1019,,,92,1,0,4.93,,,,,,,,90,701,Mist,mist,50d
1546470000,2019-01-02 23:00:00 +0000 UTC,4671654,,,,276.31,275.35,277.05,1018,,,92,2,20,4.26,,,,,,,,90,502,Rain,heavy intensity rain,10d
1546470000,2019-01-02 23:00:00 +0000 UTC,4671654,,,,276.31,275.35,277.05,1018,,,92,2,20,4.26,,,,,,,,90,701,Mist,mist,50d
1546473600,2019-01-03 00:00:00 +0000 UTC,4671654,,,,276.33,275.75,277.15,1019,,,92,2,300,4.62,,,,,,,,90,502,Rain,heavy intensity rain,10n
1546473600,2019-01-03 00:00:00 +0000 UTC,4671654,,,,276.33,275.75,277.15,1019,,,92,2,300,4.62,,,,,,,,90,701,Mist,mist,50n
1546477200,2019-01-03 01:00:00 +0000 UTC,4671654,,,,276.63,275.65,277.15,1015,,,92,3,0,2.34,,,,,,,,90,501,Rain,moderate rain,10n
1546477200,2019-01-03 01:00:00 +0000 UTC,4671654,,,,276.63,275.65,277.15,1015,,,92,3,0,2.34,,,,,,,,90,701,Mist,mist,50n
1546480800,2019-01-03 02:00:00 +0000 UTC,4671654,,,,276.37,274.95,277.15,1018,,,92,4,340,1.18,,,,,,,,90,501,Rain,moderate rain,10n
1546484400,2019-01-03 03:00:00 +0000 UTC,4671654,,,,276.63,274.75,278.75,1018,,,92,4,350,1.02,,,,,,,,90,501,Rain,moderate rain,10n
1546484400,2019-01-03 03:00:00 +0000 UTC,4671654,,,,276.63,274.75,278.75,1018,,,92,4,350,1.02,,,,,,,,90,701,Mist,mist,50n
1546488000,2019-01-03 04:00:00 +0000 UTC,4671654,,,,275.72,274.85,276.45,1018,,,92,2,350,,,,,,,,,90,701,Mist,mist,50n
1546488000,2019-01-03 04:00:00 +0000 UTC,4671654,,,,275.72,274.85,276.45,1018,,,92,2,350,,,,,,,,,90,500,Rain,light rain,10n
1546488000,2019-01-03 04:00:00 +0000 UTC,4671654,,,,275.72,274.85,276.45,1018,,,92,2,350,,,,,,,,,90,301,Drizzle,drizzle,09n
1546491600,2019-01-03 05:00:00 +0000 UTC,4671654,,,,276.02,275.05,276.45,1018,,,92,3,350,,,,,,,,,90,701,Mist,mist,50n
1546491600,2019-01-03 05:00:00 +0000 UTC,4671654,,,,276.02,275.05,276.45,1018,,,92,3,350,,,,,,,,,90,500,Rain,light rain,10n
1546495200,2019-01-03 06:00:00 +0000 UTC,4671654,,,,276.02,275.35,276.45,1018,,,95,2,320,0.25,,,,,,,,90,500,Rain,light rain,10n
1546495200,2019-01-03 06:00:00 +0000 UTC,4671654,,,,276.02,275.35,276.45,1018,,,95,2,320,0.25,,,,,,,,90,701,Mist,mist,50n
1546498800,2019-01-03 07:00:00 +0000 UTC,4671654,,,,276.27,275.55,277.05,1019,,,92,3,320,0.51,,,,,,,,90,500,Rain,light rain,10n
1546498800,2019-01-03 07:00:00 +0000 UTC,4671654,,,,276.27,275.55,277.05,1019,,,92,3,320,0.51,,,,,,,,90,701,Mist,mist,50n
1546498800,2019-01-03 07:00:00 +0000 UTC,4671654,,,,276.27,275.55,277.05,1019,,,92,3,320,0.51,,,,,,,,90,302,Drizzle,heavy intensity drizzle,09n
1546502400,2019-01-03 08:00:00 +0000 UTC,4671654,,,,276.15,275.45,277.05,1018,,,95,3,320,0.25,,,,,,,,90,500,Rain,light rain,10n
1546502400,2019-01-03 08:00:00 +0000 UTC,4671654,,,,276.15,275.45,277.05,1018,,,95,3,320,0.25,,,,,,,,90,701,Mist,mist,50n
1546502400,2019-01-03 08:00:00 +0000 UTC,4671654,,,,276.15,275.45,277.05,1018,,,95,3,320,0.25,,,,,,,,90,302,Drizzle,heavy intensity drizzle,09n
1546506000,2019-01-03 09:00:00 +0000 UTC,4671654,,,,276.17,275.45,277.05,1018,,,92,3,320,0.42,,,,,,,,90,500,Rain,light rain,10n
1546506000,2019-01-03 09:00:00 +0000 UTC,4671654,,,,276.17,275.45,277.05,1018,,,92,3,320,0.42,,,,,,,,90,701,Mist,mist,50n
1546506000,2019-01-03 09:00:00 +0000 UTC,4671654,,,,276.17,275.45,277.05,1018,,,92,3,320,0.42,,,,,,,,90,302,Drizzle,heavy intensity drizzle,09n
1546509600,2019-01-03 10:00:00 +0000 UTC,4671654,,,,276.2,275.35,277.05,1018,,,92,3,300,1.02,,,,,,,,90,501,Rain,moderate rain,10n
1546509600,2019-01-03 10:00:00 +0000 UTC,4671654,,,,276.2,275.35,277.05,1018,,,92,3,300,1.02,,,,,,,,90,701,Mist,mist,50n
1546509600,2019-01-03 10:00:00 +0000 UTC,4671654,,,,276.2,275.35,277.05,1018,,,92,3,300,1.02,,,,,,,,90,302,Drizzle,heavy intensity drizzle,09n
1546513200,2019-01-03 11:00:00 +0000 UTC,4671654,,,,275.97,275.15,276.45,1018,,,92,3,320,1.57,,,,,,,,90,501,Rain,moderate rain,10n
1546513200,2019-01-03 11:00:00 +0000 UTC,4671654,,,,275.97,275.15,276.45,1018,,,92,3,320,1.57,,,,,,,,90,701,Mist,mist,50n
1546516800,2019-01-03 12:00:00 +0000 UTC,4671654,,,,275.98,275.15,276.45,1018,,,92,2,310,0.81,,,,,,,,90,500,Rain,light rain,10n
1546516800,2019-01-03 12:00:00 +0000 UTC,4671654,,,,275.98,275.15,276.45,1018,,,92,2,310,0.81,,,,,,,,90,701,Mist,mist,50n
1546516800,2019-01-03 12:00:00 +0000 UTC,4671654,,,,275.98,275.15,276.45,1018,,,92,2,310,0.81,,,,,,,,90,600,Snow,light snow,13n
1546520400,2019-01-03 13:00:00 +0000 UTC,4671654,,,,275.98,275.15,276.45,1018,,,92,3,320,0.66,,,,,,,,90,500,Rain,light rain,10n
1546520400,2019-01-03 13:00:00 +0000 UTC,4671654,,,,275.98,275.15,276.45,1018,,,92,3,320,0.66,,,,,,,,90,701,Mist,mist,50n
1546520400,2019-01-03 13:00:00 +0000 UTC,4671654,,,,275.98,275.15,276.45,1018,,,92,3,320,0.66,,,,,,,,90,301,Drizzle,drizzle,09n
1546524000,2019-01-03 14:00:00 +0000 UTC,4671654,,,,276.28,275.25,277.05,1018,,,89,1,0,0.25,,,,,,,,90,500,Rain,light rain,10d
1546524000,2019-01-03 14:00:00 +0000 UTC,4671654,,,,276.28,275.25,277.05,1018,,,89,1,0,0.25,,,,,,,,90,701,Mist,mist,50d
1546524000,2019-01-03 14:00:00 +0000 UTC,4671654,,,,276.28,275.25,277.05,1018,,,89,1,0,0.25,,,,,,,,90,302,Drizzle,heavy intensity drizzle,09d
1546527600,2019-01-03 15:00:00 +0000 UTC,4671654,,,,276.45,275.45,277.15,1019,,,92,3,290,,,,,,,,,90,701,Mist,mist,50d
1546531200,2019-01-03 16:00:00 +0000 UTC,4671654,,,,277.23,276.15,278.75,1019,,,88,3,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1546534800,2019-01-03 17:00:00 +0000 UTC,4671654,,,,278.04,277.15,280.15,1019,,,85,3,300,,,,,,,,,90,804,Clouds,overcast clouds,04d
1546538400,2019-01-03 18:00:00 +0000 UTC,4671654,,,,279.32,277.95,281.45,1018,,,78,4,300,,,,,,,,,90,804,Clouds,overcast clouds,04d
1546542000,2019-01-03 19:00:00 +0000 UTC,4671654,,,,280.3,278.95,282.15,1017,,,76,2,300,,,,,,,,,90,804,Clouds,overcast clouds,04d
1546545600,2019-01-03 20:00:00 +0000 UTC,4671654,,,,281.94,280.15,283.75,1016,,,65,3,320,,,,,,,,,75,803,Clouds,broken clouds,04d
1546549200,2019-01-03 21:00:00 +0000 UTC,4671654,,,,283.28,282.15,284.85,1015,,,56,3,300,,,,,,,,,1,800,Clear,sky is clear,01d
1546552800,2019-01-03 22:00:00 +0000 UTC,4671654,,,,283.89,282.15,285.35,1015,,,52,2,330,,,,,,,,,1,800,Clear,sky is clear,01d
1546556400,2019-01-03 23:00:00 +0000 UTC,4671654,,,,284.06,283.15,285.35,1015,,,49,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1546560000,2019-01-04 00:00:00 +0000 UTC,4671654,,,,281.89,278.75,284.85,1016,,,67,5,305,,,,,,,,,1,800,Clear,sky is clear,01n
1546563600,2019-01-04 01:00:00 +0000 UTC,4671654,,,,280.18,277.55,282.55,1016,,,76,5,305,,,,,,,,,1,800,Clear,sky is clear,01n
1546567200,2019-01-04 02:00:00 +0000 UTC,4671654,,,,278.34,275.35,280.35,1017,,,79,4,307,,,,,,,,,1,800,Clear,sky is clear,01n
1546570800,2019-01-04 03:00:00 +0000 UTC,4671654,,,,277.63,275.95,278.65,1017,,,85,4,307,,,,,,,,,1,800,Clear,sky is clear,01n
1546574400,2019-01-04 04:00:00 +0000 UTC,4671654,,,,276.73,275.95,277.65,1017,,,86,4,307,,,,,,,,,1,800,Clear,sky is clear,01n
1546578000,2019-01-04 05:00:00 +0000 UTC,4671654,,,,275.51,273.75,277.65,1017,,,92,1,210,,,,,,,,,1,701,Mist,mist,50n
1546581600,2019-01-04 06:00:00 +0000 UTC,4671654,,,,275.02,272.55,277.65,1016,,,88,3,307,,,,,,,,,90,701,Mist,mist,50n
1546585200,2019-01-04 07:00:00 +0000 UTC,4671654,,,,274.84,273.15,276.75,1016,,,92,3,307,,,,,,,,,1,701,Mist,mist,50n
1546588800,2019-01-04 08:00:00 +0000 UTC,4671654,,,,274.66,273.15,277.05,1016,,,88,2,249,,,,,,,,,1,701,Mist,mist,50n
1546592400,2019-01-04 09:00:00 +0000 UTC,4671654,,,,273.86,272.05,275.15,1016,,,91,1,10,,,,,,,,,1,701,Mist,mist,50n
1546596000,2019-01-04 10:00:00 +0000 UTC,4671654,,,,274.34,273.15,276.95,1017,,,91,2,249,,,,,,,,,1,701,Mist,mist,50n
1546599600,2019-01-04 11:00:00 +0000 UTC,4671654,,,,274.29,273.15,274.85,1018,,,92,2,300,,,,,,,,,20,701,Mist,mist,50n
1546603200,2019-01-04 12:00:00 +0000 UTC,4671654,,,,275.15,273.75,275.95,1018,,,89,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1546606800,2019-01-04 13:00:00 +0000 UTC,4671654,,,,275,273.15,275.95,1018,,,85,1,290,,,,,,,,,1,800,Clear,sky is clear,01n
1546610400,2019-01-04 14:00:00 +0000 UTC,4671654,,,,275.86,274.25,277.55,1019,,,78,2,310,,,,,,,,,1,800,Clear,sky is clear,01d
1546614000,2019-01-04 15:00:00 +0000 UTC,4671654,,,,278.06,275.15,279.85,1019,,,67,3,300,,,,,,,,,1,800,Clear,sky is clear,01d
1546617600,2019-01-04 16:00:00 +0000 UTC,4671654,,,,280.54,278.75,282.55,1020,,,62,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1546621200,2019-01-04 17:00:00 +0000 UTC,4671654,,,,283.47,282.55,284.85,1020,,,47,3,310,,,,,,,,,1,800,Clear,sky is clear,01d
1546624800,2019-01-04 18:00:00 +0000 UTC,4671654,,,,285.76,284.75,288.15,1019,,,44,3,300,,,,,,,,,1,800,Clear,sky is clear,01d
1546628400,2019-01-04 19:00:00 +0000 UTC,4671654,,,,287.54,287.05,288.15,1018,,,35,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1546632000,2019-01-04 20:00:00 +0000 UTC,4671654,,,,289.33,288.15,290.35,1017,,,31,2,330,,,,,,,,,1,800,Clear,sky is clear,01d
1546635600,2019-01-04 21:00:00 +0000 UTC,4671654,,,,290.94,290.15,291.45,1017,,,30,2,310,,,,,,,,,1,800,Clear,sky is clear,01d
1546639200,2019-01-04 22:00:00 +0000 UTC,4671654,,,,291.57,290.15,293.75,1017,,,24,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1546642800,2019-01-04 23:00:00 +0000 UTC,4671654,,,,291.61,290.15,293.75,1017,,,26,1,275,,,,,,,,,1,800,Clear,sky is clear,01d
1546646400,2019-01-05 00:00:00 +0000 UTC,4671654,,,,289.11,286.15,292.55,1017,,,48,1,275,,,,,,,,,1,800,Clear,sky is clear,01n
1546650000,2019-01-05 01:00:00 +0000 UTC,4671654,,,,285.72,283.75,287.05,1018,,,51,1,275,,,,,,,,,1,800,Clear,sky is clear,01n
1546653600,2019-01-05 02:00:00 +0000 UTC,4671654,,,,283.26,280.35,285.15,1019,,,60,1,179,,,,,,,,,1,800,Clear,sky is clear,01n
1546657200,2019-01-05 03:00:00 +0000 UTC,4671654,,,,282.08,279.25,286.85,1019,,,70,1,179,,,,,,,,,1,800,Clear,sky is clear,01n
1546660800,2019-01-05 04:00:00 +0000 UTC,4671654,,,,281.1,278.15,286.25,1019,,,68,1,179,,,,,,,,,1,800,Clear,sky is clear,01n
